"","day","food_ca","avg_price_food_ca","food_wi","avg_price_food_wi","food_tx","avg_price_food_tx","hobby_ca","avg_price_hobby_ca","hobby_wi","avg_price_hobby_wi","hobby_tx","avg_price_hobby_tx","house_ca","avg_price_house_ca","house_wi","avg_price_house_wi","house_tx","avg_price_house_tx","date","wm_yr_wk","weekday","wday","month","year","event_name_1","event_type_1","event_name_2","event_type_2","snap_CA","snap_TX","snap_WI"
"1148","d_309",12042,3.21412967103162,7438,3.13670081967213,7924,3.20209384858044,2336,4.67527918781726,1037,4.67747519294377,865,4.57976948408342,2975,5.50770464135021,1683,5.53607403252945,1829,5.47605393505779,"2011-12-03",11145,"Saturday",1,12,2011,NA,NA,NA,NA,1,1,1
"1149","d_31",6353,3.04637509850276,3890,2.93797139141743,4823,2.98248659190639,1064,4.57928571428571,358,4.58546206896552,349,4.59192582025678,1779,5.62696672122204,1241,5.66955323901713,1383,5.56471590909091,"2011-02-28",11105,"Monday",3,2,2011,NA,NA,NA,NA,0,0,0
"1150","d_310",12116,3.21412967103162,5901,3.13670081967213,7410,3.20209384858044,1535,4.67527918781726,805,4.67747519294377,978,4.57976948408342,3073,5.50770464135021,1512,5.53607403252945,1748,5.47605393505779,"2011-12-04",11145,"Sunday",2,12,2011,NA,NA,NA,NA,1,0,0
"1151","d_311",9656,3.21412967103162,5760,3.13670081967213,6493,3.20209384858044,1296,4.67527918781726,696,4.67747519294377,631,4.57976948408342,2221,5.50770464135021,1176,5.53607403252945,1291,5.47605393505779,"2011-12-05",11145,"Monday",3,12,2011,NA,NA,NA,NA,1,1,1
"1152","d_312",8533,3.21412967103162,5548,3.13670081967213,6414,3.20209384858044,1340,4.67527918781726,620,4.67747519294377,701,4.57976948408342,1900,5.50770464135021,969,5.53607403252945,1242,5.47605393505779,"2011-12-06",11145,"Tuesday",4,12,2011,NA,NA,NA,NA,1,1,1
"1153","d_313",8369,3.21412967103162,4459,3.13670081967213,6055,3.20209384858044,1402,4.67527918781726,615,4.67747519294377,564,4.57976948408342,1823,5.50770464135021,935,5.53607403252945,1231,5.47605393505779,"2011-12-07",11145,"Wednesday",5,12,2011,NA,NA,NA,NA,1,1,0
"1154","d_314",8733,3.21412967103162,5690,3.13670081967213,4942,3.20209384858044,1511,4.67527918781726,701,4.67747519294377,535,4.57976948408342,1889,5.50770464135021,1122,5.53607403252945,1224,5.47605393505779,"2011-12-08",11145,"Thursday",6,12,2011,NA,NA,NA,NA,1,0,1
"1155","d_315",9296,3.21412967103162,6002,3.13670081967213,6339,3.20209384858044,1533,4.67527918781726,768,4.67747519294377,654,4.57976948408342,2156,5.50770464135021,1282,5.53607403252945,1408,5.47605393505779,"2011-12-09",11145,"Friday",7,12,2011,NA,NA,NA,NA,1,1,1
"1156","d_316",11797,3.21407454603377,6645,3.13249744114637,6854,3.20081102362205,1599,4.67614539306847,1111,4.67881057268723,707,4.58346871569704,2934,5.51299873471109,1495,5.53495254048018,1644,5.47440594059406,"2011-12-10",11146,"Saturday",1,12,2011,NA,NA,NA,NA,1,0,0
"1157","d_317",11882,3.21407454603377,6554,3.13249744114637,8678,3.20081102362205,1299,4.67614539306847,687,4.67881057268723,844,4.58346871569704,2775,5.51299873471109,1263,5.53495254048018,1761,5.47440594059406,"2011-12-11",11146,"Sunday",2,12,2011,NA,NA,NA,NA,0,1,1
"1158","d_318",9367,3.21407454603377,5586,3.13249744114637,7062,3.20081102362205,1385,4.67614539306847,626,4.67881057268723,820,4.58346871569704,1939,5.51299873471109,1054,5.53495254048018,1312,5.47440594059406,"2011-12-12",11146,"Monday",3,12,2011,NA,NA,NA,NA,0,1,1
"1159","d_319",8674,3.21407454603377,4687,3.13249744114637,7167,3.20081102362205,1254,4.67614539306847,683,4.67881057268723,506,4.58346871569704,1805,5.51299873471109,929,5.53495254048018,1208,5.47440594059406,"2011-12-13",11146,"Tuesday",4,12,2011,NA,NA,NA,NA,0,1,0
"1160","d_32",7089,3.04637509850276,4149,2.93797139141743,5330,2.98248659190639,956,4.57928571428571,418,4.58546206896552,459,4.59192582025678,1737,5.62696672122204,1441,5.66955323901713,1293,5.56471590909091,"2011-03-01",11105,"Tuesday",4,3,2011,NA,NA,NA,NA,1,1,0
"1161","d_320",7940,3.21407454603377,5712,3.13249744114637,6549,3.20081102362205,1214,4.67614539306847,661,4.67881057268723,610,4.58346871569704,1808,5.51299873471109,902,5.53495254048018,1398,5.47440594059406,"2011-12-14",11146,"Wednesday",5,12,2011,NA,NA,NA,NA,0,0,1
"1162","d_321",8787,3.21407454603377,6162,3.13249744114637,7541,3.20081102362205,1432,4.67614539306847,700,4.67881057268723,762,4.58346871569704,1996,5.51299873471109,1009,5.53495254048018,1255,5.47440594059406,"2011-12-15",11146,"Thursday",6,12,2011,NA,NA,NA,NA,0,1,1
"1163","d_322",9244,3.21407454603377,5641,3.13249744114637,6390,3.20081102362205,1324,4.67614539306847,822,4.67881057268723,768,4.58346871569704,2129,5.51299873471109,1204,5.53495254048018,1363,5.47440594059406,"2011-12-16",11146,"Friday",7,12,2011,NA,NA,NA,NA,0,0,0
"1164","d_323",11323,3.21681385006353,6301,3.12935747067823,7173,3.20118710691824,1501,4.66897976391231,931,4.67698901098901,838,4.59626506024096,2698,5.52176222596965,1407,5.54741071428571,1987,5.48313186813187,"2011-12-17",11147,"Saturday",1,12,2011,NA,NA,NA,NA,0,0,0
"1165","d_324",11304,3.21681385006353,5405,3.12935747067823,6943,3.20118710691824,1429,4.66897976391231,633,4.67698901098901,740,4.59626506024096,2701,5.52176222596965,1264,5.54741071428571,1668,5.48313186813187,"2011-12-18",11147,"Sunday",2,12,2011,NA,NA,NA,NA,0,0,0
"1166","d_325",9186,3.21681385006353,4755,3.12935747067823,6020,3.20118710691824,1337,4.66897976391231,662,4.67698901098901,628,4.59626506024096,2087,5.52176222596965,1030,5.54741071428571,1363,5.48313186813187,"2011-12-19",11147,"Monday",3,12,2011,NA,NA,NA,NA,0,0,0
"1167","d_326",8769,3.21681385006353,4821,3.12935747067823,5665,3.20118710691824,1256,4.66897976391231,738,4.67698901098901,626,4.59626506024096,1998,5.52176222596965,1023,5.54741071428571,1366,5.48313186813187,"2011-12-20",11147,"Tuesday",4,12,2011,NA,NA,NA,NA,0,0,0
"1168","d_327",8801,3.21681385006353,4593,3.12935747067823,6184,3.20118710691824,1409,4.66897976391231,778,4.67698901098901,576,4.59626506024096,1972,5.52176222596965,935,5.54741071428571,1414,5.48313186813187,"2011-12-21",11147,"Wednesday",5,12,2011,NA,NA,NA,NA,0,0,0
"1169","d_328",9217,3.21681385006353,4925,3.12935747067823,6413,3.20118710691824,1385,4.66897976391231,859,4.67698901098901,701,4.59626506024096,2104,5.52176222596965,1096,5.54741071428571,1482,5.48313186813187,"2011-12-22",11147,"Thursday",6,12,2011,NA,NA,NA,NA,0,0,0
"1170","d_329",11754,3.21681385006353,6490,3.12935747067823,7722,3.20118710691824,1681,4.66897976391231,816,4.67698901098901,853,4.59626506024096,2330,5.52176222596965,1398,5.54741071428571,1602,5.48313186813187,"2011-12-23",11147,"Friday",7,12,2011,NA,NA,NA,NA,0,0,0
"1171","d_33",7000,3.04637509850276,4749,2.93797139141743,4469,2.98248659190639,809,4.57928571428571,416,4.58546206896552,450,4.59192582025678,1728,5.62696672122204,1199,5.66955323901713,1226,5.56471590909091,"2011-03-02",11105,"Wednesday",5,3,2011,NA,NA,NA,NA,1,0,1
"1172","d_330",9720,3.2172853975293,5845,3.12975560081466,7867,3.1922890625,1121,4.66998316498317,768,4.67116228070175,691,4.59576122672508,1716,5.51598570828079,985,5.54894091415831,1245,5.47519978106185,"2011-12-24",11148,"Saturday",1,12,2011,NA,NA,NA,NA,0,0,0
"1173","d_331",8,3.2172853975293,3,3.12975560081466,2,3.1922890625,0,4.66998316498317,0,4.67116228070175,0,4.59576122672508,0,5.51598570828079,0,5.54894091415831,0,5.47519978106185,"2011-12-25",11148,"Sunday",2,12,2011,"Christmas","National",NA,NA,0,0,0
"1174","d_332",8495,3.2172853975293,4376,3.12975560081466,6339,3.1922890625,1398,4.66998316498317,942,4.67116228070175,904,4.59576122672508,2497,5.51598570828079,1280,5.54894091415831,1801,5.47519978106185,"2011-12-26",11148,"Monday",3,12,2011,NA,NA,NA,NA,0,0,0
"1175","d_333",8055,3.2172853975293,3958,3.12975560081466,5366,3.1922890625,1485,4.66998316498317,501,4.67116228070175,552,4.59576122672508,2235,5.51598570828079,1143,5.54894091415831,1356,5.47519978106185,"2011-12-27",11148,"Tuesday",4,12,2011,NA,NA,NA,NA,0,0,0
"1176","d_334",8141,3.2172853975293,4027,3.12975560081466,5233,3.1922890625,1361,4.66998316498317,640,4.67116228070175,547,4.59576122672508,2235,5.51598570828079,1093,5.54894091415831,1514,5.47519978106185,"2011-12-28",11148,"Wednesday",5,12,2011,"Chanukah End","Religious",NA,NA,0,0,0
"1177","d_335",8171,3.2172853975293,3875,3.12975560081466,5103,3.1922890625,1326,4.66998316498317,524,4.67116228070175,577,4.59576122672508,2264,5.51598570828079,1242,5.54894091415831,1459,5.47519978106185,"2011-12-29",11148,"Thursday",6,12,2011,NA,NA,NA,NA,0,0,0
"1178","d_336",10936,3.2172853975293,5882,3.12975560081466,6683,3.1922890625,1973,4.66998316498317,898,4.67116228070175,710,4.59576122672508,2854,5.51598570828079,1738,5.54894091415831,1978,5.47519978106185,"2011-12-30",11148,"Friday",7,12,2011,NA,NA,NA,NA,0,0,0
"1179","d_337",10687,3.21545196850394,6358,3.13972574911122,7996,3.19923256719906,1199,4.66820319059614,925,4.66104689203926,725,4.59194323144105,2479,5.50845896147404,1612,5.53444629014396,1770,5.46443535188216,"2011-12-31",11149,"Saturday",1,12,2011,NA,NA,NA,NA,0,0,0
"1180","d_338",7273,3.21545196850394,3067,3.13972574911122,5558,3.19923256719906,998,4.66820319059614,376,4.66104689203926,451,4.59194323144105,1947,5.50845896147404,922,5.53444629014396,1215,5.46443535188216,"2012-01-01",11149,"Sunday",2,1,2012,"NewYear","National",NA,NA,1,1,0
"1181","d_339",10775,3.21545196850394,6287,3.13972574911122,6569,3.19923256719906,1473,4.66820319059614,778,4.66104689203926,831,4.59194323144105,2904,5.50845896147404,1529,5.53444629014396,1907,5.46443535188216,"2012-01-02",11149,"Monday",3,1,2012,NA,NA,NA,NA,1,0,1
"1182","d_34",7110,3.04637509850276,5148,2.93797139141743,4984,2.98248659190639,824,4.57928571428571,578,4.58546206896552,453,4.59192582025678,1776,5.62696672122204,1400,5.66955323901713,1202,5.56471590909091,"2011-03-03",11105,"Thursday",6,3,2011,NA,NA,NA,NA,1,1,1
"1183","d_340",9065,3.21545196850394,5784,3.13972574911122,6266,3.19923256719906,1423,4.66820319059614,632,4.66104689203926,594,4.59194323144105,2252,5.50845896147404,1250,5.53444629014396,1485,5.46443535188216,"2012-01-03",11149,"Tuesday",4,1,2012,NA,NA,NA,NA,1,1,1
"1184","d_341",8236,3.21545196850394,4639,3.13972574911122,5752,3.19923256719906,1264,4.66820319059614,794,4.66104689203926,468,4.59194323144105,2012,5.50845896147404,1346,5.53444629014396,1310,5.46443535188216,"2012-01-04",11149,"Wednesday",5,1,2012,NA,NA,NA,NA,1,0,0
"1185","d_342",8889,3.21545196850394,5779,3.13972574911122,6464,3.19923256719906,1255,4.66820319059614,667,4.66104689203926,511,4.59194323144105,2139,5.50845896147404,1212,5.53444629014396,1583,5.46443535188216,"2012-01-05",11149,"Thursday",6,1,2012,NA,NA,NA,NA,1,1,1
"1186","d_343",9120,3.21545196850394,6186,3.13972574911122,7019,3.19923256719906,1453,4.66820319059614,869,4.66104689203926,635,4.59194323144105,2236,5.50845896147404,1344,5.53444629014396,1543,5.46443535188216,"2012-01-06",11149,"Friday",7,1,2012,NA,NA,NA,NA,1,1,1
"1187","d_344",11947,3.211765625,6676,3.13344914400806,8704,3.19863882443929,1817,4.66945561139029,940,4.66581699346405,711,4.59559912854031,2870,5.50409166666667,1702,5.5314829106946,1776,5.46050543478261,"2012-01-07",11150,"Saturday",1,1,2012,"OrthodoxChristmas","Religious",NA,NA,1,1,0
"1188","d_345",12932,3.211765625,6553,3.13344914400806,8227,3.19863882443929,1281,4.66945561139029,602,4.66581699346405,825,4.59559912854031,3048,5.50409166666667,1325,5.5314829106946,1929,5.46050543478261,"2012-01-08",11150,"Sunday",2,1,2012,NA,NA,NA,NA,1,0,1
"1189","d_346",10205,3.211765625,5983,3.13344914400806,5500,3.19863882443929,1140,4.66945561139029,601,4.66581699346405,462,4.59559912854031,2073,5.50409166666667,1031,5.5314829106946,1211,5.46050543478261,"2012-01-09",11150,"Monday",3,1,2012,NA,NA,NA,NA,1,1,1
"1190","d_347",8894,3.211765625,5061,3.13344914400806,5852,3.19863882443929,1258,4.66945561139029,508,4.66581699346405,701,4.59559912854031,2040,5.50409166666667,939,5.5314829106946,1387,5.46050543478261,"2012-01-10",11150,"Tuesday",4,1,2012,NA,NA,NA,NA,1,0,0
"1191","d_348",8077,3.211765625,7007,3.13344914400806,6688,3.19863882443929,1494,4.66945561139029,813,4.66581699346405,537,4.59559912854031,1899,5.50409166666667,1203,5.5314829106946,1326,5.46050543478261,"2012-01-11",11150,"Wednesday",5,1,2012,NA,NA,NA,NA,0,1,1
"1192","d_349",7526,3.211765625,5075,3.13344914400806,6215,3.19863882443929,1218,4.66945561139029,401,4.66581699346405,491,4.59559912854031,1805,5.50409166666667,789,5.5314829106946,1195,5.46050543478261,"2012-01-12",11150,"Thursday",6,1,2012,NA,NA,NA,NA,0,1,1
"1193","d_35",7764,3.04637509850276,4779,2.93797139141743,4969,2.98248659190639,852,4.57928571428571,461,4.58546206896552,340,4.59192582025678,1828,5.62696672122204,1304,5.66955323901713,1275,5.56471590909091,"2011-03-04",11105,"Friday",7,3,2011,NA,NA,NA,NA,1,0,0
"1194","d_350",9350,3.211765625,5154,3.13344914400806,7327,3.19863882443929,1430,4.66945561139029,512,4.66581699346405,689,4.59559912854031,2318,5.50409166666667,1191,5.5314829106946,1492,5.46050543478261,"2012-01-13",11150,"Friday",7,1,2012,NA,NA,NA,NA,0,1,0
"1195","d_351",11113,3.21334266169154,7984,3.13101593625498,7821,3.20009244992296,1589,4.68622909698997,1000,4.67790899241604,782,4.61814332247557,3046,5.50784794349813,1601,5.53408667032364,1879,5.46327361563518,"2012-01-14",11151,"Saturday",1,1,2012,NA,NA,NA,NA,0,0,1
"1196","d_352",11308,3.21334266169154,7364,3.13101593625498,9005,3.20009244992296,1574,4.68622909698997,710,4.67790899241604,693,4.61814332247557,2847,5.50784794349813,1320,5.53408667032364,1638,5.46327361563518,"2012-01-15",11151,"Sunday",2,1,2012,NA,NA,NA,NA,0,1,1
"1197","d_353",10079,3.21334266169154,5534,3.13101593625498,6808,3.20009244992296,1409,4.68622909698997,674,4.67790899241604,714,4.61814332247557,2525,5.50784794349813,1309,5.53408667032364,1496,5.46327361563518,"2012-01-16",11151,"Monday",3,1,2012,"MartinLutherKingDay","National",NA,NA,0,0,0
"1198","d_354",7732,3.21334266169154,3669,3.13101593625498,5282,3.20009244992296,1088,4.68622909698997,408,4.67790899241604,492,4.61814332247557,1705,5.50784794349813,660,5.53408667032364,1151,5.46327361563518,"2012-01-17",11151,"Tuesday",4,1,2012,NA,NA,NA,NA,0,0,0
"1199","d_355",8184,3.21334266169154,5000,3.13101593625498,5355,3.20009244992296,1077,4.68622909698997,832,4.67790899241604,599,4.61814332247557,1911,5.50784794349813,1095,5.53408667032364,1295,5.46327361563518,"2012-01-18",11151,"Wednesday",5,1,2012,NA,NA,NA,NA,0,0,0
"1200","d_356",7868,3.21334266169154,4461,3.13101593625498,5223,3.20009244992296,1174,4.68622909698997,617,4.67790899241604,623,4.61814332247557,1647,5.50784794349813,1198,5.53408667032364,1223,5.46327361563518,"2012-01-19",11151,"Thursday",6,1,2012,NA,NA,NA,NA,0,0,0
"1201","d_357",8878,3.21334266169154,4764,3.13101593625498,6124,3.20009244992296,1148,4.68622909698997,580,4.67790899241604,691,4.61814332247557,2176,5.50784794349813,1217,5.53408667032364,1626,5.46327361563518,"2012-01-20",11151,"Friday",7,1,2012,NA,NA,NA,NA,0,0,0
"1202","d_358",13102,3.21154416306362,6782,3.12912142152024,7541,3.19175210405509,1868,4.68309166666667,932,4.68042253521127,1027,4.61084690553746,3448,5.52455257731959,1840,5.53908052230685,2038,5.46770394381415,"2012-01-21",11152,"Saturday",1,1,2012,NA,NA,NA,NA,0,0,0
"1203","d_359",10753,3.21154416306362,5537,3.12912142152024,7619,3.19175210405509,1238,4.68309166666667,629,4.68042253521127,718,4.61084690553746,2548,5.52455257731959,1448,5.53908052230685,2097,5.46770394381415,"2012-01-22",11152,"Sunday",2,1,2012,NA,NA,NA,NA,0,0,0
"1204","d_36",10179,3.04187091817134,5990,2.94124604680582,6903,2.97350717703349,1066,4.58885496183206,496,4.58268918918919,534,4.59901798063624,2539,5.62523068669528,1694,5.66588107324148,1801,5.58169798190675,"2011-03-05",11106,"Saturday",1,3,2011,NA,NA,NA,NA,1,1,1
"1205","d_360",8092,3.21154416306362,4154,3.12912142152024,5479,3.19175210405509,1235,4.68309166666667,543,4.68042253521127,648,4.61084690553746,2038,5.52455257731959,1021,5.53908052230685,1492,5.46770394381415,"2012-01-23",11152,"Monday",3,1,2012,NA,NA,NA,NA,0,0,0
"1206","d_361",7950,3.21154416306362,4249,3.12912142152024,4728,3.19175210405509,1252,4.68309166666667,604,4.68042253521127,606,4.61084690553746,1907,5.52455257731959,994,5.53908052230685,1259,5.46770394381415,"2012-01-24",11152,"Tuesday",4,1,2012,NA,NA,NA,NA,0,0,0
"1207","d_362",7673,3.21154416306362,4056,3.12912142152024,4475,3.19175210405509,1179,4.68309166666667,568,4.68042253521127,497,4.61084690553746,1770,5.52455257731959,999,5.53908052230685,1191,5.46770394381415,"2012-01-25",11152,"Wednesday",5,1,2012,NA,NA,NA,NA,0,0,0
"1208","d_363",7261,3.21154416306362,4195,3.12912142152024,4795,3.19175210405509,1349,4.68309166666667,621,4.68042253521127,580,4.61084690553746,1861,5.52455257731959,1193,5.53908052230685,1382,5.46770394381415,"2012-01-26",11152,"Thursday",6,1,2012,NA,NA,NA,NA,0,0,0
"1209","d_364",8697,3.21154416306362,4860,3.12912142152024,5664,3.19175210405509,1403,4.68309166666667,719,4.68042253521127,667,4.61084690553746,2253,5.52455257731959,1347,5.53908052230685,1589,5.46770394381415,"2012-01-27",11152,"Friday",7,1,2012,NA,NA,NA,NA,0,0,0
"1210","d_365",10825,3.2139872650091,6033,3.12780166096727,7269,3.18720121028744,1709,4.68776674937965,988,4.683170995671,999,4.62157837837838,2872,5.54424897959184,1746,5.56359913793103,1921,5.48543420351625,"2012-01-28",11201,"Saturday",1,1,2012,NA,NA,NA,NA,0,0,0
"1211","d_366",11737,3.2139872650091,5064,3.12780166096727,7307,3.18720121028744,1603,4.68776674937965,591,4.683170995671,1018,4.62157837837838,2761,5.54424897959184,1393,5.56359913793103,2103,5.48543420351625,"2012-01-29",11201,"Sunday",2,1,2012,NA,NA,NA,NA,0,0,0
"1212","d_367",8621,3.2139872650091,4102,3.12780166096727,5555,3.18720121028744,1053,4.68776674937965,548,4.683170995671,626,4.62157837837838,2071,5.54424897959184,1148,5.56359913793103,1464,5.48543420351625,"2012-01-30",11201,"Monday",3,1,2012,NA,NA,NA,NA,0,0,0
"1213","d_368",8630,3.2139872650091,4233,3.12780166096727,5085,3.18720121028744,1205,4.68776674937965,734,4.683170995671,553,4.62157837837838,2001,5.54424897959184,1185,5.56359913793103,1498,5.48543420351625,"2012-01-31",11201,"Tuesday",4,1,2012,NA,NA,NA,NA,0,0,0
"1214","d_369",9250,3.2139872650091,4980,3.12780166096727,6759,3.18720121028744,1437,4.68776674937965,783,4.683170995671,792,4.62157837837838,2244,5.54424897959184,1676,5.56359913793103,1930,5.48543420351625,"2012-02-01",11201,"Wednesday",5,2,2012,NA,NA,NA,NA,1,1,0
"1215","d_37",11221,3.04187091817134,6013,2.94124604680582,7675,2.97350717703349,1967,4.58885496183206,901,4.58268918918919,927,4.59901798063624,2869,5.62523068669528,1482,5.66588107324148,1821,5.58169798190675,"2011-03-06",11106,"Sunday",2,3,2011,NA,NA,NA,NA,1,1,1
"1216","d_370",9360,3.2139872650091,6005,3.12780166096727,5454,3.18720121028744,1355,4.68776674937965,644,4.683170995671,683,4.62157837837838,2089,5.54424897959184,1454,5.56359913793103,1571,5.48543420351625,"2012-02-02",11201,"Thursday",6,2,2012,NA,NA,NA,NA,1,0,1
"1217","d_371",11088,3.2139872650091,7122,3.12780166096727,7123,3.18720121028744,1666,4.68776674937965,880,4.683170995671,762,4.62157837837838,2509,5.54424897959184,1889,5.56359913793103,2065,5.48543420351625,"2012-02-03",11201,"Friday",7,2,2012,NA,NA,NA,NA,1,1,1
"1218","d_372",14552,3.2120687575392,7414,3.12486905916586,8756,3.19200300638858,1938,4.6978839869281,1057,4.69338709677419,1031,4.65469713071201,3639,5.54768080808081,2205,5.58723972237053,2437,5.4977064702788,"2012-02-04",11202,"Saturday",1,2,2012,NA,NA,NA,NA,1,0,0
"1219","d_373",12700,3.2120687575392,7315,3.12486905916586,10165,3.19200300638858,1555,4.6978839869281,727,4.69338709677419,874,4.65469713071201,2894,5.54768080808081,1629,5.58723972237053,2216,5.4977064702788,"2012-02-05",11202,"Sunday",2,2,2012,"SuperBowl","Sporting",NA,NA,1,1,1
"1220","d_374",9970,3.2120687575392,5983,3.12486905916586,6998,3.19200300638858,1465,4.6978839869281,518,4.69338709677419,563,4.65469713071201,2363,5.54768080808081,1274,5.58723972237053,1547,5.4977064702788,"2012-02-06",11202,"Monday",3,2,2012,NA,NA,NA,NA,1,1,1
"1221","d_375",9561,3.2120687575392,4592,3.12486905916586,6473,3.19200300638858,1170,4.6978839869281,653,4.69338709677419,615,4.65469713071201,2054,5.54768080808081,1189,5.58723972237053,1801,5.4977064702788,"2012-02-07",11202,"Tuesday",4,2,2012,NA,NA,NA,NA,1,1,0
"1222","d_376",9335,3.2120687575392,5931,3.12486905916586,5904,3.19200300638858,1140,4.6978839869281,525,4.69338709677419,658,4.65469713071201,2093,5.54768080808081,1381,5.58723972237053,1612,5.4977064702788,"2012-02-08",11202,"Wednesday",5,2,2012,NA,NA,NA,NA,1,0,1
"1223","d_377",9510,3.2120687575392,6824,3.12486905916586,6133,3.19200300638858,1241,4.6978839869281,677,4.69338709677419,687,4.65469713071201,2032,5.54768080808081,1314,5.58723972237053,1509,5.4977064702788,"2012-02-09",11202,"Thursday",6,2,2012,NA,NA,NA,NA,1,1,1
"1224","d_378",10687,3.2120687575392,5419,3.12486905916586,5995,3.19200300638858,1302,4.6978839869281,711,4.69338709677419,663,4.65469713071201,2436,5.54768080808081,1180,5.58723972237053,1470,5.4977064702788,"2012-02-10",11202,"Friday",7,2,2012,NA,NA,NA,NA,1,0,0
"1225","d_379",13989,3.20745481927711,7434,3.12235465116279,8829,3.18419813084112,2065,4.71187748607796,1037,4.71767368421053,824,4.67445595854922,3607,5.584970155193,1950,5.59271391076116,2022,5.5074349635796,"2012-02-11",11203,"Saturday",1,2,2012,NA,NA,NA,NA,0,1,1
"1226","d_38",7728,3.04187091817134,3933,2.94124604680582,5927,2.97350717703349,1396,4.58885496183206,836,4.58268918918919,455,4.59901798063624,1829,5.62523068669528,1217,5.66588107324148,1241,5.58169798190675,"2011-03-07",11106,"Monday",3,3,2011,NA,NA,NA,NA,1,1,0
"1227","d_380",13607,3.20745481927711,8142,3.12235465116279,9418,3.18419813084112,1589,4.71187748607796,759,4.71767368421053,935,4.67445595854922,3363,5.584970155193,1859,5.59271391076116,2232,5.5074349635796,"2012-02-12",11203,"Sunday",2,2,2012,NA,NA,NA,NA,0,1,1
"1228","d_381",10652,3.20745481927711,5472,3.12235465116279,8207,3.18419813084112,1021,4.71187748607796,636,4.71767368421053,678,4.67445595854922,2281,5.584970155193,1219,5.59271391076116,1509,5.5074349635796,"2012-02-13",11203,"Monday",3,2,2012,NA,NA,NA,NA,0,1,0
"1229","d_382",7556,3.20745481927711,5052,3.12235465116279,6166,3.18419813084112,1126,4.71187748607796,548,4.71767368421053,621,4.67445595854922,1735,5.584970155193,999,5.59271391076116,1297,5.5074349635796,"2012-02-14",11203,"Tuesday",4,2,2012,"ValentinesDay","Cultural",NA,NA,0,0,1
"1230","d_383",7819,3.20745481927711,5531,3.12235465116279,6144,3.18419813084112,1175,4.71187748607796,701,4.71767368421053,608,4.67445595854922,2000,5.584970155193,1412,5.59271391076116,1488,5.5074349635796,"2012-02-15",11203,"Wednesday",5,2,2012,NA,NA,NA,NA,0,1,1
"1231","d_384",7687,3.20745481927711,4388,3.12235465116279,5476,3.18419813084112,1254,4.71187748607796,635,4.71767368421053,690,4.67445595854922,2043,5.584970155193,1434,5.59271391076116,1588,5.5074349635796,"2012-02-16",11203,"Thursday",6,2,2012,NA,NA,NA,NA,0,0,0
"1232","d_385",9033,3.20745481927711,4684,3.12235465116279,5281,3.18419813084112,1431,4.71187748607796,706,4.71767368421053,723,4.67445595854922,2458,5.584970155193,1639,5.59271391076116,1649,5.5074349635796,"2012-02-17",11203,"Friday",7,2,2012,NA,NA,NA,NA,0,0,0
"1233","d_386",11937,3.21579152898768,6434,3.12735621072982,7392,3.17843202979516,1740,4.73728185328185,928,4.72969917012448,913,4.70943319838057,3195,5.5815272296764,2005,5.59443051201672,2078,5.52365364850976,"2012-02-18",11204,"Saturday",1,2,2012,NA,NA,NA,NA,0,0,0
"1234","d_387",11452,3.21579152898768,5996,3.12735621072982,8516,3.17843202979516,1412,4.73728185328185,737,4.72969917012448,988,4.70943319838057,3295,5.5815272296764,1699,5.59443051201672,2243,5.52365364850976,"2012-02-19",11204,"Sunday",2,2,2012,NA,NA,NA,NA,0,0,0
"1235","d_388",10831,3.21579152898768,4467,3.12735621072982,6368,3.17843202979516,1230,4.73728185328185,541,4.72969917012448,659,4.70943319838057,2951,5.5815272296764,1291,5.59443051201672,1880,5.52365364850976,"2012-02-20",11204,"Monday",3,2,2012,"PresidentsDay","National",NA,NA,0,0,0
"1236","d_389",8141,3.21579152898768,4327,3.12735621072982,5385,3.17843202979516,1390,4.73728185328185,540,4.72969917012448,634,4.70943319838057,2164,5.5815272296764,1099,5.59443051201672,1510,5.52365364850976,"2012-02-21",11204,"Tuesday",4,2,2012,NA,NA,NA,NA,0,0,0
"1237","d_39",7305,3.04187091817134,4233,2.94124604680582,4742,2.97350717703349,1280,4.58885496183206,774,4.58268918918919,465,4.59901798063624,1714,5.62523068669528,1111,5.66588107324148,1128,5.58169798190675,"2011-03-08",11106,"Tuesday",4,3,2011,NA,NA,NA,NA,1,0,1
"1238","d_390",7679,3.21579152898768,4267,3.12735621072982,5012,3.17843202979516,1172,4.73728185328185,654,4.72969917012448,634,4.70943319838057,1996,5.5815272296764,1256,5.59443051201672,1445,5.52365364850976,"2012-02-22",11204,"Wednesday",5,2,2012,"LentStart","Religious",NA,NA,0,0,0
"1239","d_391",8027,3.21579152898768,4476,3.12735621072982,5128,3.17843202979516,1269,4.73728185328185,551,4.72969917012448,620,4.70943319838057,2210,5.5815272296764,1255,5.59443051201672,1675,5.52365364850976,"2012-02-23",11204,"Thursday",6,2,2012,NA,NA,NA,NA,0,0,0
"1240","d_392",9878,3.21579152898768,4414,3.12735621072982,5557,3.17843202979516,1356,4.73728185328185,507,4.72969917012448,736,4.70943319838057,2473,5.5815272296764,1328,5.59443051201672,1621,5.52365364850976,"2012-02-24",11204,"Friday",7,2,2012,NA,NA,NA,NA,0,0,0
